round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,mrr@5,mrr@10,mrr@20,hits@5,clustering_diff,degree_kl
252,0.09770398108001577,0.002937720329024677,5.0,1702.0,189.0,0.0,1.0,1.0,1.0,1.0,,
253,0.09780252266456445,0.0011961722488038277,2.0,1672.0,189.0,0.0,1.0,1.0,1.0,1.0,,
254,0.09785179345683878,0.0005830903790087463,1.0,1715.0,189.0,0.0,1.0,1.0,1.0,1.0,,
255,0.09785179345683878,0.0,0.0,1700.0,189.0,0.0,,,,,,
256,0.09795033504138746,0.0011507479861910242,2.0,1738.0,189.0,0.0,1.0,1.0,1.0,1.0,,
257,0.09799960583366181,0.0006064281382656155,1.0,1649.0,189.0,0.0,1.0,1.0,1.0,1.0,,
258,0.09814741821048482,0.0017133066818960593,3.0,1751.0,189.0,0.0,1.0,1.0,1.0,1.0,,
259,0.09819668900275916,0.0005934718100890207,1.0,1685.0,189.0,0.0,1.0,1.0,1.0,1.0,,
260,0.09839377217185652,0.0023767082590612004,4.0,1683.0,189.0,0.0,1.0,1.0,1.0,1.0,,
261,0.09854158454867955,0.0017152658662092624,3.0,1749.0,189.0,0.0,1.0,1.0,1.0,1.0,,
262,0.09868939692550256,0.0017172295363480253,3.0,1747.0,189.0,0.0,1.0,1.0,1.0,1.0,,
263,0.09883720930232558,0.0017730496453900709,3.0,1692.0,189.0,0.0,1.0,1.0,1.0,1.0,,
264,0.09888648009459992,0.0005750431282346176,1.0,1739.0,189.0,0.0,1.0,1.0,1.0,1.0,,
265,0.09893575088687426,0.0006184291898577613,1.0,1617.0,189.0,0.0,1.0,1.0,1.0,1.0,,
266,0.0989850216791486,0.000572737686139748,1.0,1746.0,189.0,0.0,1.0,1.0,1.0,1.0,,
267,0.09918210484824597,0.0023515579071134627,4.0,1701.0,189.0,0.0,1.0,1.0,1.0,1.0,,
268,0.0992313756405203,0.0006024096385542169,1.0,1660.0,189.0,0.0,1.0,1.0,1.0,1.0,,
269,0.09932991722506898,0.0011210762331838565,2.0,1784.0,189.0,0.0,1.0,1.0,1.0,1.0,,
270,0.09942845880961766,0.0011648223645894002,2.0,1717.0,189.0,0.0,1.0,1.0,1.0,1.0,,
271,0.09942845880961766,0.0,0.0,1702.0,189.0,0.0,,,,,,
272,0.09967481277098936,0.002868617326448652,5.0,1743.0,189.0,0.0,1.0,1.0,1.0,1.0,,
273,0.09987189594008672,0.002304147465437788,4.0,1736.0,189.0,0.0,1.0,1.0,1.0,1.0,,
274,0.10001970831690973,0.0018170805572380376,3.0,1651.0,189.0,0.0,1.0,1.0,1.0,1.0,,
275,0.10016752069373276,0.002390914524805738,4.0,1673.0,189.0,0.0,1.0,1.0,1.0,1.0,,
276,0.1002167914860071,0.0005834305717619603,1.0,1714.0,189.0,0.0,1.0,1.0,1.0,1.0,,
277,0.10026606227828143,0.000574052812858783,1.0,1742.0,189.0,0.0,1.0,1.0,1.0,1.0,,
278,0.10026606227828143,0.0,0.0,1713.0,189.0,0.0,,,,,,
279,0.10051241623965314,0.0028968713789107765,5.0,1726.0,189.0,0.0,1.0,1.0,1.0,1.0,,
280,0.10070949940875049,0.0022753128555176336,4.0,1758.0,189.0,0.0,1.0,1.0,1.0,1.0,,
281,0.10070949940875049,0.0,0.0,1670.0,189.0,0.0,,,,,,
282,0.10090658257784785,0.0024316109422492403,4.0,1645.0,189.0,0.0,1.0,1.0,1.0,1.0,,
283,0.1009558533701222,0.0005780346820809249,1.0,1730.0,189.0,0.0,1.0,1.0,1.0,1.0,,
284,0.10100512416239653,0.0005733944954128441,1.0,1744.0,189.0,0.0,1.0,1.0,1.0,1.0,,
285,0.10100512416239653,0.0,0.0,1716.0,189.0,0.0,,,,,,
286,0.10100512416239653,0.0,0.0,1733.0,189.0,0.0,,,,,,
287,0.10115293653921956,0.001786777843954735,3.0,1679.0,189.0,0.0,1.0,1.0,1.0,1.0,,
288,0.10115293653921956,0.0,0.0,1696.0,189.0,0.0,,,,,,
289,0.10130074891604257,0.001749271137026239,3.0,1715.0,189.0,0.0,1.0,1.0,1.0,1.0,,
290,0.1013500197083169,0.0005834305717619603,1.0,1714.0,189.0,0.0,1.0,1.0,1.0,1.0,,
291,0.10149783208513993,0.00182370820668693,3.0,1645.0,189.0,0.0,1.0,1.0,1.0,1.0,,
292,0.10154710287741427,0.0006042296072507553,1.0,1655.0,189.0,0.0,,,,,,
293,0.10159637366968861,0.0005627462014631402,1.0,1777.0,189.0,0.0,1.0,1.0,1.0,1.0,,
294,0.1016949152542373,0.0011675423234092236,2.0,1713.0,189.0,0.0,1.0,1.0,1.0,1.0,,
295,0.10174418604651163,0.0005688282138794084,1.0,1758.0,189.0,0.0,1.0,1.0,1.0,1.0,,
296,0.10184272763106031,0.0011723329425556857,2.0,1706.0,189.0,0.0,1.0,1.0,1.0,1.0,,
297,0.10194126921560899,0.0011716461628588166,2.0,1707.0,189.0,0.0,1.0,1.0,1.0,1.0,,
298,0.102089081592432,0.001729106628242075,3.0,1735.0,189.0,0.0,1.0,1.0,1.0,1.0,,
299,0.1023354355538037,0.0029394473838918285,5.0,1701.0,189.0,0.0,1.0,1.0,1.0,1.0,,
300,0.1023354355538037,0.0,0.0,1702.0,189.0,0.0,,,,,0.06514739937059036,0.23650231357987547
301,0.1023354355538037,0.0,0.0,1745.0,189.0,0.0,,,,,,
302,0.1023354355538037,0.0,0.0,1722.0,189.0,0.0,,,,,,
303,0.10238470634607805,0.0005841121495327102,1.0,1712.0,189.0,0.0,1.0,1.0,1.0,1.0,,
304,0.10243397713835238,0.0005630630630630631,1.0,1776.0,189.0,0.0,1.0,1.0,1.0,1.0,,
305,0.10258178951517541,0.0017761989342806395,3.0,1689.0,189.0,0.0,1.0,1.0,1.0,1.0,,
306,0.10268033109972409,0.0011997600479904018,2.0,1667.0,189.0,0.0,1.0,1.0,1.0,1.0,,
307,0.10277887268427276,0.001141552511415525,2.0,1752.0,189.0,0.0,1.0,1.0,1.0,1.0,,
308,0.10292668506109579,0.0018148820326678765,3.0,1653.0,189.0,0.0,1.0,1.0,1.0,1.0,,
309,0.10302522664564447,0.0011841326228537595,2.0,1689.0,189.0,0.0,1.0,1.0,1.0,1.0,,
310,0.10317303902246748,0.0017584994138335288,3.0,1706.0,189.0,0.0,1.0,1.0,1.0,1.0,,
311,0.10327158060701616,0.001184834123222749,2.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
312,0.10341939298383918,0.0017321016166281756,3.0,1732.0,189.0,0.0,1.0,1.0,1.0,1.0,,
313,0.10351793456838786,0.0012277470841006752,2.0,1629.0,189.0,0.0,1.0,1.0,1.0,1.0,,
314,0.10366574694521088,0.0017191977077363897,3.0,1745.0,189.0,0.0,1.0,1.0,1.0,1.0,,
315,0.10376428852975955,0.0011668611435239206,2.0,1714.0,189.0,0.0,1.0,1.0,1.0,1.0,,
316,0.10376428852975955,0.0,0.0,1675.0,189.0,0.0,,,,,,
317,0.10386283011430823,0.0011757789535567313,2.0,1701.0,189.0,0.0,1.0,1.0,1.0,1.0,,
318,0.10391210090658258,0.0005807200929152149,1.0,1722.0,189.0,0.0,1.0,1.0,1.0,1.0,,
319,0.10391210090658258,0.0,0.0,1669.0,189.0,0.0,,,,,,
320,0.1040599132834056,0.0017740981667652277,3.0,1691.0,189.0,0.0,1.0,1.0,1.0,1.0,,
321,0.10420772566022862,0.001806140878988561,3.0,1661.0,189.0,0.0,1.0,1.0,1.0,1.0,,
322,0.10425699645250296,0.0005681818181818182,1.0,1760.0,189.0,0.0,1.0,1.0,1.0,1.0,,
323,0.10425699645250296,0.0,0.0,1712.0,189.0,0.0,,,,,,
324,0.10425699645250296,0.0,0.0,1706.0,189.0,0.0,,,,,,
325,0.10440480882932597,0.0017931858936043037,3.0,1673.0,189.0,0.0,1.0,1.0,1.0,1.0,,
326,0.10445407962160032,0.0005787037037037037,1.0,1728.0,189.0,0.0,1.0,1.0,1.0,1.0,,
327,0.104552621206149,0.001184834123222749,2.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
328,0.10465116279069768,0.001184834123222749,2.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
329,0.10489751675206938,0.0028835063437139563,5.0,1734.0,189.0,0.0,1.0,1.0,1.0,1.0,,
330,0.10494678754434371,0.0005773672055427252,1.0,1732.0,189.0,0.0,1.0,1.0,1.0,1.0,,
331,0.10499605833661806,0.0005892751915144372,1.0,1697.0,189.0,0.0,1.0,1.0,1.0,1.0,,
332,0.10514387071344107,0.0017231476163124641,3.0,1741.0,189.0,0.0,1.0,1.0,1.0,1.0,,
333,0.10534095388253843,0.0022975301550832855,4.0,1741.0,189.0,0.0,1.0,1.0,1.0,1.0,,
334,0.10539022467481277,0.0005865102639296188,1.0,1705.0,189.0,0.0,1.0,1.0,1.0,1.0,,
335,0.10543949546708711,0.0005737234652897303,1.0,1743.0,189.0,0.0,1.0,1.0,1.0,1.0,,
336,0.10548876625936145,0.0005896226415094339,1.0,1696.0,189.0,0.0,1.0,1.0,1.0,1.0,,
337,0.10558730784391013,0.001176470588235294,2.0,1700.0,189.0,0.0,1.0,1.0,1.0,1.0,,
338,0.10573512022073316,0.0017421602787456446,3.0,1722.0,189.0,0.0,1.0,1.0,1.0,1.0,,
339,0.10573512022073316,0.0,0.0,1741.0,189.0,0.0,,,,,,
340,0.10588293259755617,0.0017720023626698169,3.0,1693.0,189.0,0.0,1.0,1.0,1.0,1.0,,
341,0.10608001576665353,0.002288329519450801,4.0,1748.0,189.0,0.0,1.0,1.0,1.0,1.0,,
342,0.10612928655892787,0.000572737686139748,1.0,1746.0,189.0,0.0,1.0,1.0,1.0,1.0,,
343,0.10612928655892787,0.0,0.0,1717.0,189.0,0.0,,,,,,
344,0.10617855735120221,0.0005878894767783657,1.0,1701.0,189.0,0.0,1.0,1.0,1.0,1.0,,
345,0.10622782814347655,0.000576036866359447,1.0,1736.0,189.0,0.0,1.0,1.0,1.0,1.0,,
346,0.10622782814347655,0.0,0.0,1651.0,189.0,0.0,,,,,,
347,0.10642491131257391,0.002347417840375587,4.0,1704.0,189.0,0.0,1.0,1.0,1.0,1.0,,
348,0.10662199448167127,0.0023215322112594312,4.0,1723.0,189.0,0.0,1.0,1.0,1.0,1.0,,
349,0.1066712652739456,0.0005770340450086555,1.0,1733.0,189.0,0.0,1.0,1.0,1.0,1.0,,
350,0.10672053606621995,0.0005847953216374269,1.0,1710.0,189.0,0.0,1.0,1.0,1.0,1.0,0.06465915456595736,0.24156467641365212
351,0.10681907765076862,0.001146131805157593,2.0,1745.0,189.0,0.0,1.0,1.0,1.0,1.0,,
352,0.1069176192353173,0.0011911852293031567,2.0,1679.0,189.0,0.0,1.0,1.0,1.0,1.0,,
353,0.10701616081986598,0.0011689070718877848,2.0,1711.0,189.0,0.0,1.0,1.0,1.0,1.0,,
354,0.10716397319668901,0.0017814726840855108,3.0,1684.0,189.0,0.0,1.0,1.0,1.0,1.0,,
355,0.10721324398896334,0.0005952380952380953,1.0,1680.0,189.0,0.0,1.0,1.0,1.0,1.0,,
356,0.10721324398896334,0.0,0.0,1718.0,189.0,0.0,,,,,,
357,0.10721324398896334,0.0,0.0,1725.0,189.0,0.0,,,,,,
358,0.10721324398896334,0.0,0.0,1758.0,189.0,0.0,,,,,,
359,0.10726251478123769,0.0006024096385542169,1.0,1660.0,189.0,0.0,1.0,1.0,1.0,1.0,,
360,0.10726251478123769,0.0,0.0,1700.0,189.0,0.0,,,,,,
361,0.10726251478123769,0.0,0.0,1711.0,189.0,0.0,,,,,,
362,0.10731178557351202,0.0005790387955993051,1.0,1727.0,189.0,0.0,1.0,1.0,1.0,1.0,,
363,0.10731178557351202,0.0,0.0,1749.0,189.0,0.0,,,,,,
364,0.10736105636578636,0.0005750431282346176,1.0,1739.0,189.0,0.0,1.0,1.0,1.0,1.0,,
365,0.10745959795033504,0.0012033694344163659,2.0,1662.0,189.0,0.0,1.0,1.0,1.0,1.0,,
366,0.10750886874260938,0.0005757052389176742,1.0,1737.0,189.0,0.0,1.0,1.0,1.0,1.0,,
367,0.10750886874260938,0.0,0.0,1743.0,189.0,0.0,,,,,,
368,0.1076566811194324,0.0017772511848341231,3.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
369,0.10775522270398108,0.0011968880909634949,2.0,1671.0,189.0,0.0,1.0,1.0,1.0,1.0,,
370,0.10785376428852976,0.0011435105774728416,2.0,1749.0,189.0,0.0,1.0,1.0,1.0,1.0,,
371,0.10795230587307844,0.0011587485515643105,2.0,1726.0,189.0,0.0,1.0,1.0,1.0,1.0,,
372,0.10800157666535277,0.0005844535359438924,1.0,1711.0,189.0,0.0,1.0,1.0,1.0,1.0,,
373,0.10810011824990146,0.0011918951132300357,2.0,1678.0,189.0,0.0,1.0,1.0,1.0,1.0,,
374,0.10829720141899882,0.002310803004043905,4.0,1731.0,189.0,0.0,1.0,1.0,1.0,1.0,,
375,0.10844501379582183,0.0017709563164108619,3.0,1694.0,189.0,0.0,1.0,1.0,1.0,1.0,,
376,0.10849428458809618,0.0005737234652897303,1.0,1743.0,189.0,0.0,1.0,1.0,1.0,1.0,,
377,0.10859282617264486,0.0012195121951219512,2.0,1640.0,189.0,0.0,1.0,1.0,1.0,1.0,,
378,0.10869136775719354,0.001146131805157593,2.0,1745.0,189.0,0.0,1.0,1.0,1.0,1.0,,
379,0.10874063854946787,0.000591016548463357,1.0,1692.0,189.0,0.0,1.0,1.0,1.0,1.0,,
380,0.10878990934174222,0.0005865102639296188,1.0,1705.0,189.0,0.0,1.0,1.0,1.0,1.0,,
381,0.10883918013401656,0.0005691519635742744,1.0,1757.0,189.0,0.0,1.0,1.0,1.0,1.0,,
382,0.10888845092629089,0.0005737234652897303,1.0,1743.0,189.0,0.0,1.0,1.0,1.0,1.0,,
383,0.10898699251083957,0.0011494252873563218,2.0,1740.0,189.0,0.0,1.0,1.0,1.0,1.0,,
384,0.10903626330311392,0.0005941770647653001,1.0,1683.0,189.0,0.0,1.0,1.0,1.0,1.0,,
385,0.1091348048876626,0.0011723329425556857,2.0,1706.0,189.0,0.0,1.0,1.0,1.0,1.0,,
386,0.10918407567993693,0.0006013229104028864,1.0,1663.0,189.0,0.0,1.0,1.0,1.0,1.0,,
387,0.10923334647221128,0.0005896226415094339,1.0,1696.0,189.0,0.0,1.0,1.0,1.0,1.0,,
388,0.1093811588490343,0.0017331022530329288,3.0,1731.0,189.0,0.0,1.0,1.0,1.0,1.0,,
389,0.10952897122585731,0.0017964071856287425,3.0,1670.0,189.0,0.0,1.0,1.0,1.0,1.0,,
390,0.10957824201813166,0.0005927682276229994,1.0,1687.0,189.0,0.0,1.0,1.0,1.0,1.0,,
391,0.10967678360268034,0.001142204454597373,2.0,1751.0,189.0,0.0,1.0,1.0,1.0,1.0,,
392,0.10967678360268034,0.0,0.0,1712.0,189.0,0.0,,,,,,
393,0.10972605439495467,0.0005991611743559018,1.0,1669.0,189.0,0.0,1.0,1.0,1.0,1.0,,
394,0.10972605439495467,0.0,0.0,1694.0,189.0,0.0,,,,,,
395,0.10977532518722902,0.0005938242280285036,1.0,1684.0,189.0,0.0,1.0,1.0,1.0,1.0,,
396,0.10987386677177768,0.001177856301531213,2.0,1698.0,189.0,0.0,1.0,1.0,1.0,1.0,,
397,0.10997240835632636,0.0011648223645894002,2.0,1717.0,189.0,0.0,1.0,1.0,1.0,1.0,,
398,0.11007094994087505,0.001189767995240928,2.0,1681.0,189.0,0.0,1.0,1.0,1.0,1.0,,
399,0.11016949152542373,0.0011675423234092236,2.0,1713.0,189.0,0.0,1.0,1.0,1.0,1.0,,
400,0.11016949152542373,0.0,0.0,1650.0,189.0,0.0,,,,,0.0639698603956428,0.2401389610631858
401,0.11031730390224675,0.0017241379310344827,3.0,1740.0,189.0,0.0,1.0,1.0,1.0,1.0,,
402,0.11031730390224675,0.0,0.0,1695.0,189.0,0.0,,,,,,
403,0.11031730390224675,0.0,0.0,1730.0,189.0,0.0,,,,,,
404,0.11046511627906977,0.0017804154302670622,3.0,1685.0,189.0,0.0,1.0,1.0,1.0,1.0,,
405,0.11066219944816713,0.002306805074971165,4.0,1734.0,189.0,0.0,1.0,1.0,1.0,1.0,,
406,0.11066219944816713,0.0,0.0,1646.0,189.0,0.0,,,,,,
407,0.11071147024044146,0.000591016548463357,1.0,1692.0,189.0,0.0,1.0,1.0,1.0,1.0,,
408,0.11076074103271581,0.000591715976331361,1.0,1690.0,189.0,0.0,1.0,1.0,1.0,1.0,,
409,0.11081001182499015,0.0005711022272986865,1.0,1751.0,189.0,0.0,1.0,1.0,1.0,1.0,,
410,0.11095782420181316,0.0017261219792865361,3.0,1738.0,189.0,0.0,1.0,1.0,1.0,1.0,,
411,0.11105636578636184,0.0012360939431396785,2.0,1618.0,189.0,0.0,1.0,1.0,1.0,1.0,,
412,0.11105636578636184,0.0,0.0,1724.0,189.0,0.0,,,,,,
413,0.1112534489554592,0.0023894862604540022,4.0,1674.0,189.0,0.0,1.0,1.0,1.0,1.0,,
414,0.11130271974773355,0.0005934718100890207,1.0,1685.0,189.0,0.0,1.0,1.0,1.0,1.0,,
415,0.11135199054000788,0.0006038647342995169,1.0,1656.0,189.0,0.0,1.0,1.0,1.0,1.0,,
416,0.11145053212455656,0.0011389521640091116,2.0,1756.0,189.0,0.0,1.0,1.0,1.0,1.0,,
417,0.11145053212455656,0.0,0.0,1727.0,189.0,0.0,,,,,,
418,0.1114998029168309,0.0005767012687427913,1.0,1734.0,189.0,0.0,1.0,1.0,1.0,1.0,,
419,0.1114998029168309,0.0,0.0,1644.0,189.0,0.0,,,,,,
420,0.11159834450137958,0.001152073732718894,2.0,1736.0,189.0,0.0,1.0,1.0,1.0,1.0,,
421,0.11159834450137958,0.0,0.0,1758.0,189.0,0.0,,,,,,
422,0.11159834450137958,0.0,0.0,1657.0,189.0,0.0,,,,,,
423,0.11164761529365393,0.0005871990604815032,1.0,1703.0,189.0,0.0,1.0,1.0,1.0,1.0,,
424,0.11164761529365393,0.0,0.0,1754.0,189.0,0.0,,,,,,
425,0.11184469846275127,0.002328288707799767,4.0,1718.0,189.0,0.0,1.0,1.0,1.0,1.0,,
426,0.11189396925502562,0.0005780346820809249,1.0,1730.0,189.0,0.0,1.0,1.0,1.0,1.0,,
427,0.11194324004729996,0.0005858230814294083,1.0,1707.0,189.0,0.0,1.0,1.0,1.0,1.0,,
428,0.11194324004729996,0.0,0.0,1679.0,189.0,0.0,,,,,,
429,0.11194324004729996,0.0,0.0,1741.0,189.0,0.0,,,,,,
430,0.11194324004729996,0.0,0.0,1746.0,189.0,0.0,,,,,,
431,0.1119925108395743,0.0005924170616113745,1.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
432,0.11209105242412298,0.0011668611435239206,2.0,1714.0,189.0,0.0,1.0,1.0,1.0,1.0,,
433,0.11214032321639732,0.0005844535359438924,1.0,1711.0,189.0,0.0,1.0,1.0,1.0,1.0,,
434,0.112238864800946,0.0011716461628588166,2.0,1707.0,189.0,0.0,1.0,1.0,1.0,1.0,,
435,0.112238864800946,0.0,0.0,1703.0,189.0,0.0,,,,,,
436,0.11228813559322035,0.0005938242280285036,1.0,1684.0,189.0,0.0,1.0,1.0,1.0,1.0,,
437,0.11228813559322035,0.0,0.0,1735.0,189.0,0.0,,,,,,
438,0.11233740638549468,0.0005861664712778429,1.0,1706.0,189.0,0.0,1.0,1.0,1.0,1.0,,
439,0.11248521876231769,0.0017084282460136675,3.0,1756.0,189.0,0.0,1.0,1.0,1.0,1.0,,
440,0.11253448955459204,0.0005952380952380953,1.0,1680.0,189.0,0.0,1.0,1.0,1.0,1.0,,
441,0.11263303113914072,0.0011514104778353484,2.0,1737.0,189.0,0.0,1.0,1.0,1.0,1.0,,
442,0.11263303113914072,0.0,0.0,1715.0,189.0,0.0,,,,,,
443,0.11263303113914072,0.0,0.0,1637.0,189.0,0.0,,,,,,
444,0.11278084351596374,0.0017472335468841002,3.0,1717.0,189.0,0.0,1.0,1.0,1.0,1.0,,
445,0.11283011430823808,0.0005827505827505828,1.0,1716.0,189.0,0.0,1.0,1.0,1.0,1.0,,
446,0.11287938510051242,0.000578368999421631,1.0,1729.0,189.0,0.0,1.0,1.0,1.0,1.0,,
447,0.11302719747733543,0.0017921146953405018,3.0,1674.0,189.0,0.0,1.0,1.0,1.0,1.0,,
448,0.11317500985415846,0.0017793594306049821,3.0,1686.0,189.0,0.0,1.0,1.0,1.0,1.0,,
449,0.11322428064643279,0.0005927682276229994,1.0,1687.0,189.0,0.0,1.0,1.0,1.0,1.0,,
450,0.11332282223098147,0.0011689070718877848,2.0,1711.0,189.0,0.0,1.0,1.0,1.0,1.0,0.06420701340294718,0.23539203997910713
451,0.11332282223098147,0.0,0.0,1718.0,189.0,0.0,,,,,,
452,0.11347063460780449,0.0017452006980802793,3.0,1719.0,189.0,0.0,1.0,1.0,1.0,1.0,,
453,0.11351990540007884,0.0005899705014749262,1.0,1695.0,189.0,0.0,1.0,1.0,1.0,1.0,,
454,0.11366771777690185,0.001729106628242075,3.0,1735.0,189.0,0.0,1.0,1.0,1.0,1.0,,
455,0.11366771777690185,0.0,0.0,1720.0,189.0,0.0,,,,,,
456,0.11381553015372488,0.0016778523489932886,3.0,1788.0,189.0,0.0,1.0,1.0,1.0,1.0,,
457,0.11381553015372488,0.0,0.0,1663.0,189.0,0.0,,,,,,
458,0.11381553015372488,0.0,0.0,1687.0,189.0,0.0,,,,,,
459,0.11381553015372488,0.0,0.0,1686.0,189.0,0.0,,,,,,
460,0.11386480094599921,0.0005892751915144372,1.0,1697.0,189.0,0.0,1.0,1.0,1.0,1.0,,
461,0.11386480094599921,0.0,0.0,1716.0,189.0,0.0,,,,,,
462,0.11396334253054789,0.0011648223645894002,2.0,1717.0,189.0,0.0,1.0,1.0,1.0,1.0,,
463,0.11406188411509657,0.0011441647597254005,2.0,1748.0,189.0,0.0,1.0,1.0,1.0,1.0,,
464,0.11406188411509657,0.0,0.0,1741.0,189.0,0.0,,,,,,
465,0.11411115490737091,0.0005980861244019139,1.0,1672.0,189.0,0.0,1.0,1.0,1.0,1.0,,
466,0.11416042569964525,0.0006042296072507553,1.0,1655.0,189.0,0.0,1.0,1.0,1.0,1.0,,
467,0.11440677966101695,0.0028951939779965257,5.0,1727.0,189.0,0.0,1.0,1.0,1.0,1.0,,
468,0.11440677966101695,0.0,0.0,1771.0,189.0,0.0,,,,,,
469,0.11440677966101695,0.0,0.0,1698.0,189.0,0.0,,,,,,
470,0.11445605045329128,0.0005707762557077625,1.0,1752.0,189.0,0.0,1.0,1.0,1.0,1.0,,
471,0.11450532124556563,0.0006090133982947625,1.0,1642.0,189.0,0.0,1.0,1.0,1.0,1.0,,
472,0.11450532124556563,0.0,0.0,1724.0,189.0,0.0,,,,,,
473,0.11455459203783996,0.0005858230814294083,1.0,1707.0,189.0,0.0,1.0,1.0,1.0,1.0,,
474,0.11460386283011431,0.0005941770647653001,1.0,1683.0,189.0,0.0,1.0,1.0,1.0,1.0,,
475,0.11465313362238864,0.0005793742757821553,1.0,1726.0,189.0,0.0,1.0,1.0,1.0,1.0,,
476,0.11470240441466299,0.000576036866359447,1.0,1736.0,189.0,0.0,1.0,1.0,1.0,1.0,,
477,0.11475167520693733,0.0005763688760806917,1.0,1735.0,189.0,0.0,1.0,1.0,1.0,1.0,,
478,0.114850216791486,0.001176470588235294,2.0,1700.0,189.0,0.0,1.0,1.0,1.0,1.0,,
479,0.11489948758376034,0.0005694760820045558,1.0,1756.0,189.0,0.0,1.0,1.0,1.0,1.0,,
480,0.11489948758376034,0.0,0.0,1722.0,189.0,0.0,,,,,,
481,0.11489948758376034,0.0,0.0,1648.0,189.0,0.0,,,,,,
482,0.11494875837603469,0.0005998800239952009,1.0,1667.0,189.0,0.0,1.0,1.0,1.0,1.0,,
483,0.11494875837603469,0.0,0.0,1745.0,189.0,0.0,,,,,,
484,0.11494875837603469,0.0,0.0,1720.0,189.0,0.0,,,,,,
485,0.11504729996058337,0.0011344299489506524,2.0,1763.0,189.0,0.0,1.0,1.0,1.0,1.0,,
486,0.11504729996058337,0.0,0.0,1690.0,189.0,0.0,,,,,,
487,0.1150965707528577,0.0005793742757821553,1.0,1726.0,189.0,0.0,1.0,1.0,1.0,1.0,,
488,0.11519511233740638,0.0011448196908986834,2.0,1747.0,189.0,0.0,1.0,1.0,1.0,1.0,,
489,0.11524438312968073,0.000585480093676815,1.0,1708.0,189.0,0.0,1.0,1.0,1.0,1.0,,
490,0.11524438312968073,0.0,0.0,1678.0,189.0,0.0,,,,,,
491,0.11529365392195506,0.000591715976331361,1.0,1690.0,189.0,0.0,1.0,1.0,1.0,1.0,,
492,0.11529365392195506,0.0,0.0,1697.0,189.0,0.0,,,,,,
493,0.11539219550650374,0.0011771630370806356,2.0,1699.0,189.0,0.0,1.0,1.0,1.0,1.0,,
494,0.11549073709105243,0.0011318619128466328,2.0,1767.0,189.0,0.0,1.0,1.0,1.0,1.0,,
495,0.11554000788332676,0.0011961722488038277,2.0,1672.0,189.0,0.0,1.0,1.0,1.0,1.0,,
496,0.11563854946787544,0.0011554015020219526,2.0,1731.0,189.0,0.0,1.0,1.0,1.0,1.0,,
497,0.11568782026014979,0.000591715976331361,1.0,1690.0,189.0,0.0,1.0,1.0,1.0,1.0,,
498,0.11573709105242412,0.0005924170616113745,1.0,1688.0,189.0,0.0,1.0,1.0,1.0,1.0,,
499,0.11578636184469847,0.0005817335660267597,1.0,1719.0,189.0,0.0,1.0,1.0,1.0,1.0,,
