C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.1356  prec@K=0.0063  accepted=12  loss=nan  (0.8s)
Round   55/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   56/100  coverage=0.1409  prec@K=0.0005  accepted=1  loss=nan  (0.6s)
Round   57/100  coverage=0.1409  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   58/100  coverage=0.1409  prec@K=0.0005  accepted=1  loss=nan  (1.0s)
Round   59/100  coverage=0.1410  prec@K=0.0005  accepted=1  loss=nan  (1.0s)
Round   60/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.9s)
Round   61/100  coverage=0.1410  prec@K=0.0010  accepted=2  loss=nan  (1.0s)
Round   62/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   63/100  coverage=0.1410  prec@K=0.0005  accepted=1  loss=nan  (1.0s)
Round   64/100  coverage=0.1410  prec@K=0.0000  accepted=0  loss=nan  (0.9s)
Round   65/100  coverage=0.1411  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   66/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.7s)
Round   67/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   68/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (1.1s)
Round   69/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   70/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (1.2s)
Round   71/100  coverage=0.1411  prec@K=0.0005  accepted=1  loss=nan  (1.6s)
Round   72/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (1.4s)
Round   73/100  coverage=0.1411  prec@K=0.0000  accepted=0  loss=nan  (0.7s)
Round   74/100  coverage=0.1411  prec@K=0.0005  accepted=1  loss=nan  (1.1s)
Round   75/100  coverage=0.1412  prec@K=0.0005  accepted=1  loss=nan  (1.1s)
Round   76/100  coverage=0.1412  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   77/100  coverage=0.1412  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   78/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   79/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (1.1s)
Round   80/100  coverage=0.1412  prec@K=0.0006  accepted=1  loss=nan  (0.9s)
Round   81/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   82/100  coverage=0.1412  prec@K=0.0000  accepted=0  loss=nan  (0.9s)
Round   83/100  coverage=0.1413  prec@K=0.0010  accepted=2  loss=nan  (1.0s)
Round   84/100  coverage=0.1413  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   85/100  coverage=0.1413  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   86/100  coverage=0.1414  prec@K=0.0010  accepted=2  loss=nan  (0.9s)
Round   87/100  coverage=0.1414  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   88/100  coverage=0.1414  prec@K=0.0000  accepted=0  loss=nan  (1.1s)
Round   89/100  coverage=0.1414  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   90/100  coverage=0.1414  prec@K=0.0010  accepted=2  loss=nan  (1.0s)
Round   91/100  coverage=0.1415  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   92/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (0.6s)
Round   93/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   94/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (1.0s)
Round   95/100  coverage=0.1415  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   96/100  coverage=0.1415  prec@K=0.0005  accepted=1  loss=nan  (1.0s)
Round   97/100  coverage=0.1415  prec@K=0.0005  accepted=1  loss=nan  (0.9s)
Round   98/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (0.8s)
Round   99/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (0.9s)
Round  100/100  coverage=0.1415  prec@K=0.0000  accepted=0  loss=nan  (0.9s)

结果已写入 results\online\bitcoin_otc_v2_random_topk10/rounds.csv
