round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
14,0.5001276116785801,0.010669787292627521,155.0,14527.0,1572.0,0.0,0.012086513994910942,0.12328880092363516,1495.0,,,,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.24285714285714285,0.5714285714285714,0.29047619047619044,1.0
15,0.5001312839571005,0.010764636433085631,155.0,14399.0,1572.0,0.0,0.011450381679389313,0.12446923653317792,1495.0,,,,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
16,0.500138628514141,0.01076245719477252,154.0,14309.0,1572.0,0.0,0.01272264631043257,0.12443665498247371,1491.0,,,,0.0,0.0,0.0,0.0,0.0,0.1125,0.5,0.1794642857142857,1.0
17,0.5001441369319215,0.008340926613864163,119.0,14267.0,1572.0,0.0,0.0057251908396946565,0.12579458012713282,1504.0,,,,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666666,0.28703703703703703,1.0
18,0.5001496453497019,0.01076455975710737,156.0,14492.0,1572.0,0.0,0.010814249363867684,0.12311516155758077,1486.0,,,,0.0,0.25,0.25,0.25,0.25,0.4125,1.0,0.4125,1.0
19,0.5001551537674823,0.009941888958902191,142.0,14283.0,1572.0,0.0,0.013994910941475827,0.12586119979835322,1498.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0
20,0.5001680067423033,0.01014029726350882,146.0,14398.0,1572.0,0.0,0.010178117048346057,0.12415665624485767,1509.0,2.0397350993377485,0.0520431839637871,0.0007563071723940062,0.0,0.125,0.125,0.125,0.125,0.22499999999999998,0.625,0.2638888888888889,1.0
21,0.5001771874386041,0.010501425690242715,151.0,14379.0,1572.0,0.0,0.007633587786259542,0.12592901878914406,1508.0,,,,0.0,0.0,0.0,0.06666666666666667,0.2,0.10666666666666666,0.4,0.1907936507936508,1.0
22,0.5001808597171243,0.010498872604284103,149.0,14192.0,1572.0,0.0,0.008905852417302799,0.1283921302578019,1514.0,,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,1.0
23,0.5001900404134251,0.009142540518077296,132.0,14438.0,1572.0,0.0,0.007633587786259542,0.1247819224059151,1502.0,,,,0.0,0.2,0.2,0.4,0.6,0.48,1.0,0.48,1.0
24,0.5001937126919455,0.009679203539823008,140.0,14464.0,1572.0,0.0,0.0057251908396946565,0.12355916742681815,1490.0,,,,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.3125,1.0
25,0.5002047295275063,0.011647942656282308,169.0,14509.0,1572.0,0.0,0.010814249363867684,0.1220459428193687,1477.0,,,,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3083333333333333,0.8333333333333334,0.325,1.0
26,0.5002120740845468,0.010067114093959731,144.0,14304.0,1572.0,0.0,0.010814249363867684,0.1256062886770363,1502.0,,,,0.0,0.25,0.25,0.375,0.5,0.375,0.5,0.4419642857142857,1.0
27,0.5002212547808476,0.010328110728588491,147.0,14233.0,1572.0,0.0,0.009541984732824428,0.12468661206752465,1492.0,,,,0.0,0.4,0.4,0.5666666666666667,0.8,0.5666666666666667,0.8,0.5866666666666667,1.0
28,0.5002285993378882,0.010072438771990341,146.0,14495.0,1572.0,0.0,0.007633587786259542,0.12364836978951713,1498.0,,,,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.36904761904761907,1.0
29,0.5002359438949288,0.010834388630927255,154.0,14214.0,1572.0,0.0,0.013358778625954198,0.12626177658142665,1501.0,,,,0.0,0.0,0.0,0.2333333333333333,0.6,0.2333333333333333,0.6,0.3,1.0
