C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.2693  prec@K=0.0583  accepted=107  loss=nan  (0.1s)
Round   23/100  coverage=0.4096  prec@K=0.0032  accepted=6  loss=nan  (0.1s)
Round   24/100  coverage=0.4107  prec@K=0.0033  accepted=6  loss=nan  (0.1s)
Round   25/100  coverage=0.4125  prec@K=0.0054  accepted=10  loss=nan  (0.1s)
Round   26/100  coverage=0.4138  prec@K=0.0038  accepted=7  loss=nan  (0.1s)
Round   27/100  coverage=0.4147  prec@K=0.0027  accepted=5  loss=nan  (0.1s)
Round   28/100  coverage=0.4149  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   29/100  coverage=0.4154  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   30/100  coverage=0.4160  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   31/100  coverage=0.4162  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   32/100  coverage=0.4167  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   33/100  coverage=0.4173  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   34/100  coverage=0.4180  prec@K=0.0022  accepted=4  loss=nan  (0.1s)
Round   35/100  coverage=0.4185  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   36/100  coverage=0.4189  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   37/100  coverage=0.4196  prec@K=0.0022  accepted=4  loss=nan  (0.1s)
Round   38/100  coverage=0.4205  prec@K=0.0027  accepted=5  loss=nan  (0.1s)
Round   39/100  coverage=0.4207  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   40/100  coverage=0.4214  prec@K=0.0022  accepted=4  loss=nan  (0.1s)
Round   41/100  coverage=0.4214  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   42/100  coverage=0.4218  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   43/100  coverage=0.4221  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   44/100  coverage=0.4223  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   45/100  coverage=0.4229  prec@K=0.0016  accepted=3  loss=nan  (0.2s)
Round   46/100  coverage=0.4232  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   47/100  coverage=0.4236  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   48/100  coverage=0.4240  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   49/100  coverage=0.4243  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   50/100  coverage=0.4245  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   51/100  coverage=0.4249  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   52/100  coverage=0.4254  prec@K=0.0016  accepted=3  loss=nan  (0.2s)
Round   53/100  coverage=0.4256  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   54/100  coverage=0.4258  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   55/100  coverage=0.4260  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   56/100  coverage=0.4261  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   57/100  coverage=0.4265  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   58/100  coverage=0.4265  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   59/100  coverage=0.4267  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   60/100  coverage=0.4267  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   61/100  coverage=0.4279  prec@K=0.0038  accepted=7  loss=nan  (0.2s)
Round   62/100  coverage=0.4281  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   63/100  coverage=0.4290  prec@K=0.0027  accepted=5  loss=nan  (0.1s)
Round   64/100  coverage=0.4292  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   65/100  coverage=0.4296  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   66/100  coverage=0.4296  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   67/100  coverage=0.4299  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   68/100  coverage=0.4301  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   69/100  coverage=0.4301  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   70/100  coverage=0.4303  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   71/100  coverage=0.4303  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   72/100  coverage=0.4303  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   73/100  coverage=0.4303  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   74/100  coverage=0.4307  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   75/100  coverage=0.4307  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   76/100  coverage=0.4307  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   77/100  coverage=0.4312  prec@K=0.0016  accepted=3  loss=nan  (0.2s)
Round   78/100  coverage=0.4314  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   79/100  coverage=0.4316  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   80/100  coverage=0.4318  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   81/100  coverage=0.4321  prec@K=0.0011  accepted=2  loss=nan  (0.2s)
Round   82/100  coverage=0.4321  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   83/100  coverage=0.4323  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   84/100  coverage=0.4327  prec@K=0.0011  accepted=2  loss=nan  (0.1s)
Round   85/100  coverage=0.4327  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   86/100  coverage=0.4328  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   87/100  coverage=0.4334  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   88/100  coverage=0.4334  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   89/100  coverage=0.4334  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   90/100  coverage=0.4336  prec@K=0.0005  accepted=1  loss=nan  (0.2s)
Round   91/100  coverage=0.4336  prec@K=0.0000  accepted=0  loss=nan  (0.2s)
Round   92/100  coverage=0.4338  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   93/100  coverage=0.4339  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   94/100  coverage=0.4341  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   95/100  coverage=0.4343  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   96/100  coverage=0.4345  prec@K=0.0005  accepted=1  loss=nan  (0.1s)
Round   97/100  coverage=0.4345  prec@K=0.0000  accepted=0  loss=nan  (0.1s)
Round   98/100  coverage=0.4350  prec@K=0.0016  accepted=3  loss=nan  (0.1s)
Round   99/100  coverage=0.4357  prec@K=0.0022  accepted=4  loss=nan  (0.2s)
Round  100/100  coverage=0.4361  prec@K=0.0011  accepted=2  loss=nan  (0.1s)

结果已写入 results\online\selector_sweep_dnc_email\composite_pa/rounds.csv
