round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,auc_feedback,uauc_feedback,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
10,0.30007105858936767,0.0002752356705429024,4.0,14533.0,1572.0,0.0,0.0,0.11902446929184897,1469.0,2.0,0.07051327981600086,0.0012546230172804868,0.0,0.538165049211921,0.5833333333333333,0.0,0.0,0.20833333333333331,0.5,0.20833333333333331,0.5,0.28125,1.0
11,0.30008207542492854,0.0004153398864737644,6.0,14446.0,1572.0,0.0,0.001272264631043257,0.12113549229137777,1485.0,,,,0.0,0.6673476454293628,0.46805555555555556,0.4,0.4,0.4,0.4,0.45,0.6,0.49722222222222223,1.0
12,0.3000894199819691,0.0002768166089965398,4.0,14450.0,1572.0,0.0,0.001272264631043257,0.12036434612882238,1480.0,,,,0.0,0.6250778762287138,0.7222222222222222,0.5,0.5,0.5,0.5,0.55,0.75,0.5857142857142857,1.0
13,0.3000930922604894,0.00013699568463593396,2.0,14599.0,1572.0,0.0,0.0,0.11904189697989265,1486.0,,,,0.0,0.5167157635130506,0.33333333333333337,0.0,0.0,0.16666666666666666,0.5,0.29166666666666663,1.0,0.29166666666666663,1.0
14,0.3001059452353104,0.00047538200339558573,7.0,14725.0,1572.0,0.0,0.001272264631043257,0.11916932907348243,1492.0,,,,0.0,0.5772426377807544,0.865079365079365,0.4,0.4,0.6333333333333333,1.0,0.6333333333333333,1.0,0.6333333333333333,1.0
15,0.30011512593161116,0.00034251267296889985,5.0,14598.0,1572.0,0.0,0.0006361323155216285,0.11795078660750302,1462.0,,,,0.0,0.535612965120263,0.4444444444444445,0.2,0.2,0.36666666666666664,0.6,0.36666666666666664,0.6,0.42000000000000004,1.0
16,0.30012614276717203,0.00041445050770187194,6.0,14477.0,1572.0,0.0,0.0019083969465648854,0.11901650057180199,1457.0,,,,0.0,0.6416626356160597,0.7166666666666667,0.5,0.5,0.638888888888889,0.8333333333333334,0.638888888888889,0.8333333333333334,0.6597222222222222,1.0
17,0.3001316511849525,0.00020525451559934318,3.0,14616.0,1572.0,0.0,0.0006361323155216285,0.1185809168961607,1464.0,,,,0.0,0.538014097036885,0.5277777777777778,0.5,0.5,0.5,0.5,0.6,1.0,0.6,1.0
18,0.30014266802051337,0.0004127682993946065,6.0,14536.0,1572.0,0.0,0.001272264631043257,0.11808862700782953,1463.0,,,,0.0,0.5432725395732966,0.6018518518518519,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4849206349206349,1.0
19,0.30015368485607424,0.0004147083218136577,6.0,14468.0,1572.0,0.0,0.0006361323155216285,0.12013013420089468,1477.0,,,,0.0,0.5824978103535705,0.5231481481481483,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.6666666666666666,0.44166666666666665,1.0
20,0.30015919327385465,0.0002051562606852219,3.0,14623.0,1572.0,0.0,0.0,0.11879518072289157,1479.0,2.0,0.07043381295384636,0.0012546230172804868,0.0,0.5119585043319653,0.07407407407407411,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1851851851851852,1.0
21,0.3001647016916351,0.00020805881129065817,3.0,14419.0,1572.0,0.0,0.0006361323155216285,0.12064757565896518,1483.0,,,,0.0,0.5169371994080652,0.9444444444444444,0.5,0.5,0.75,1.0,0.75,1.0,0.75,1.0
22,0.3001702101094155,0.0002067539627842867,3.0,14510.0,1572.0,0.0,0.0,0.11894848559066046,1457.0,,,,0.0,0.5447829783322994,0.3055555555555556,0.0,0.0,0.0,0.0,0.1,0.5,0.15555555555555556,1.0
23,0.3001775546664561,0.00027559597629874606,4.0,14514.0,1572.0,0.0,0.0006361323155216285,0.12029407012441429,1489.0,,,,0.0,0.5337353549276361,0.8148148148148149,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5666666666666667,1.0,0.5666666666666667,1.0
24,0.30017939080571626,6.84134911404529e-05,1.0,14617.0,1572.0,0.0,0.0,0.1193305845258307,1476.0,,,,0.0,0.5653735632183909,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
25,0.300188571502017,0.0003428414701042238,5.0,14584.0,1572.0,0.0,0.001272264631043257,0.11855335711968862,1462.0,,,,0.0,0.6003703957747445,0.5902777777777778,0.5,0.5,0.5,0.5,0.5625,0.75,0.6041666666666667,1.0
26,0.30019224378053727,0.00013729662936774902,2.0,14567.0,1572.0,0.0,0.0006361323155216285,0.1192690223983181,1475.0,,,,0.0,0.5274974253347064,0.6388888888888888,0.5,0.5,0.5,0.5,0.6,1.0,0.6,1.0
27,0.3001959160590576,0.0001369206544807284,2.0,14607.0,1572.0,0.0,0.0,0.1181197267979108,1470.0,,,,0.0,0.5358267716535432,0.6746031746031746,0.0,0.0,0.16666666666666666,0.5,0.29166666666666663,1.0,0.29166666666666663,1.0
28,0.30020509675535834,0.00034537542308489327,5.0,14477.0,1572.0,0.0,0.0006361323155216285,0.11972744970798183,1476.0,,,,0.0,0.5610765616362631,0.5376984126984127,0.2,0.2,0.26666666666666666,0.4,0.3466666666666667,0.8,0.37523809523809526,1.0
29,0.3002124413123989,0.000275178866263071,4.0,14536.0,1572.0,0.0,0.0006361323155216285,0.11858793117376201,1468.0,,,,0.0,0.5549993118634738,0.6388888888888888,0.25,0.25,0.375,0.5,0.425,0.75,0.4607142857142857,1.0
