round,coverage,precision_k,n_accepted,n_recs,n_active_users,n_skipped_users,hit_rate@1,rec_coverage@1,unique_recs@1,novelty,clustering_diff,degree_kl,replay_size,auc_feedback,uauc_feedback,mrr@1,hits@1,mrr@3,hits@3,mrr@5,hits@5,mrr@10,hits@10
16,0.5001221032607998,0.0003496748024337366,5.0,14299.0,1572.0,0.0,0.0,0.12276749798873693,1526.0,,,,0.0,0.39256331327829863,0.5288888888888889,0.0,0.0,0.2333333333333333,0.6,0.32333333333333336,1.0,0.32333333333333336,1.0
17,0.5001239394000598,6.979828296223913e-05,1.0,14327.0,1572.0,0.0,0.0006361323155216285,0.12089230031182538,1512.0,,,,0.0,0.37833310065614967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.5001331200963606,0.0003484077764615706,5.0,14351.0,1572.0,0.0,0.0,0.12076069730586371,1524.0,,,,0.0,0.3789279241600446,0.5147569444444444,0.0,0.0,0.08333333333333333,0.25,0.14583333333333331,0.5,0.2232142857142857,1.0
19,0.5001349562356208,6.993496048674733e-05,1.0,14299.0,1572.0,0.0,0.0,0.12106440786319322,1515.0,,,,0.0,0.36330255979857323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
20,0.5001423007926613,0.00027664430458537937,4.0,14459.0,1572.0,0.0,0.0,0.12083300340486183,1526.0,2.0,0.057135269460678914,0.0009556001009763531,0.0,0.3209443099273608,0.2615740740740741,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.24074074074074078,1.0
21,0.5001459730711816,0.0001386866375424728,2.0,14421.0,1572.0,0.0,0.0006361323155216285,0.12195121951219512,1535.0,,,,0.0,0.33944795062070876,0.8888888888888888,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
22,0.5001478092104418,7.01508242721852e-05,1.0,14255.0,1572.0,0.0,0.0,0.12175091691915164,1527.0,,,,0.0,0.3456573593377298,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
23,0.5001551537674823,0.000278454577097111,4.0,14365.0,1572.0,0.0,0.001272264631043257,0.12124811910984398,1531.0,,,,0.0,0.3705608940881554,0.7638888888888888,0.5,0.5,0.5833333333333333,0.75,0.5833333333333333,0.75,0.6083333333333333,1.0
24,0.5001569899067425,6.948304613674263e-05,1.0,14392.0,1572.0,0.0,0.0,0.12148865259482622,1531.0,,,,0.0,0.44666805642415397,0.5,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
25,0.5001643344637831,0.0002763576067431256,4.0,14474.0,1572.0,0.0,0.0006361323155216285,0.1191697577144661,1510.0,,,,0.0,0.5318244644091223,0.625,0.25,0.25,0.4583333333333333,0.75,0.4583333333333333,0.75,0.4861111111111111,1.0
26,0.5001661706030432,7.036307345904869e-05,1.0,14212.0,1572.0,0.0,0.0,0.12189670312125808,1527.0,,,,0.0,0.36042502286960804,0.7777777777777779,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
27,0.5001680067423033,6.935293709688605e-05,1.0,14419.0,1572.0,0.0,0.0006361323155216285,0.11990179773501228,1514.0,,,,0.0,0.415973089194063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.5001771874386041,0.0003487479946990305,5.0,14337.0,1572.0,0.0,0.0006361323155216285,0.12051547211836768,1515.0,,,,0.0,0.39125732626290816,0.2916666666666667,0.25,0.25,0.25,0.25,0.3625,0.75,0.3875,1.0
29,0.5001826958563845,0.0002079002079002079,3.0,14430.0,1572.0,0.0,0.0,0.12004744958481613,1518.0,,,,0.0,0.3891776992213673,0.6527777777777778,0.0,0.0,0.2222222222222222,0.6666666666666666,0.2888888888888889,1.0,0.2888888888888889,1.0
