[orchestrator] sweep=ir50_constlr5e5_multiseed_bidir  cells=840  resume=True  dry_run=False  workers=8
[orchestrator] ledger: {'pending': 840}
  [parallel] 840 cells  workers=8
  [completed] email_eu_cn_s1  (1/840, 12.5s)
  [completed] dnc_email_cn_s42  (75/840, 7.0s)
  [completed] dnc_email_gat_emb_s0  (76/840, 49.9s)
  [completed] dnc_email_gat_emb_s1  (77/840, 49.5s)
  [completed] email_eu_seal_s1  (78/840, 81.2s)
  [completed] dnc_email_gat_emb_s2  (79/840, 48.2s)
  [completed] email_eu_seal_s0  (80/840, 85.2s)
  [completed] email_eu_seal_s2  (81/840, 83.0s)
  [completed] email_eu_seal_s42  (82/840, 85.2s)
  [completed] email_eu_seal_s3  (83/840, 86.8s)
  [completed] dnc_email_gat_emb_s3  (84/840, 50.2s)
  [completed] dnc_email_gat_emb_s42  (85/840, 50.2s)
  [completed] dnc_email_gnn_s1  (86/840, 47.1s)
  [completed] dnc_email_gnn_s0  (87/840, 48.1s)
  [completed] dnc_email_gnn_s2  (88/840, 47.5s)
  [completed] dnc_email_gnn_s3  (89/840, 47.9s)
  [completed] dnc_email_gnn_s42  (90/840, 48.0s)
  [completed] dnc_email_gnn_concat_s0  (91/840, 49.7s)
  [completed] dnc_email_gnn_concat_s2  (92/840, 49.1s)
  [completed] dnc_email_gnn_concat_s1  (93/840, 49.8s)
  [completed] dnc_email_gnn_concat_s3  (94/840, 49.7s)
  [completed] dnc_email_gnn_concat_s42  (95/840, 49.4s)
  [completed] dnc_email_gnn_concat_h8_s0  (96/840, 50.2s)
  [completed] dnc_email_gnn_concat_h8_s1  (97/840, 49.7s)
  [completed] dnc_email_gnn_concat_h8_s2  (98/840, 50.1s)
  [completed] dnc_email_gnn_concat_h8_s3  (99/840, 49.9s)
  [completed] dnc_email_gnn_h32_s2  (100/840, 47.4s)
  [completed] dnc_email_gnn_h32_s0  (101/840, 49.7s)
  [completed] dnc_email_gnn_concat_h8_s42  (102/840, 50.9s)
  [completed] dnc_email_gnn_h32_s1  (103/840, 49.8s)
  [completed] dnc_email_gnn_h32_s3  (104/840, 48.3s)
  [completed] dnc_email_gnn_h32_s42  (105/840, 48.2s)
  [completed] dnc_email_gnn_sum_s0  (106/840, 51.6s)
  [completed] dnc_email_gnn_sum_s1  (107/840, 50.8s)
  [completed] dnc_email_gnn_sum_s2  (108/840, 50.1s)
  [completed] dnc_email_gnn_sum_s3  (109/840, 50.9s)
  [completed] dnc_email_gnn_sum_s42  (110/840, 50.0s)
  [completed] dnc_email_gnn_sum_h8_s0  (111/840, 51.4s)
  [completed] dnc_email_gnn_sum_h8_s2  (112/840, 48.5s)
  [completed] dnc_email_gnn_sum_h8_s1  (113/840, 50.2s)
  [completed] dnc_email_jaccard_s0  (114/840, 7.0s)
  [completed] dnc_email_gnn_sum_h8_s3  (115/840, 50.0s)
  [completed] dnc_email_gnn_sum_h8_s42  (116/840, 51.1s)
  [completed] dnc_email_jaccard_s1  (117/840, 7.0s)
  [completed] dnc_email_jaccard_s2  (118/840, 7.0s)
  [completed] dnc_email_jaccard_s3  (119/840, 6.9s)
  [completed] dnc_email_jaccard_s42  (120/840, 7.1s)
  [completed] dnc_email_pa_s0  (121/840, 6.8s)
  [completed] dnc_email_pa_s1  (122/840, 6.7s)
  [completed] dnc_email_pa_s2  (123/840, 6.9s)
  [completed] dnc_email_pa_s3  (124/840, 6.8s)
  [completed] dnc_email_pa_s42  (125/840, 6.9s)
  [completed] dnc_email_random_s0  (126/840, 6.3s)
  [completed] dnc_email_random_s1  (127/840, 6.5s)
  [completed] dnc_email_random_s2  (128/840, 6.4s)
  [completed] dnc_email_random_s3  (129/840, 6.4s)
  [completed] dnc_email_random_s42  (130/840, 6.5s)
  [completed] dnc_email_graphsage_emb_s2  (131/840, 48.9s)
  [completed] dnc_email_graphsage_emb_s0  (132/840, 50.2s)
  [completed] dnc_email_graphsage_emb_s1  (133/840, 50.6s)
  [completed] dnc_email_graphsage_emb_s3  (134/840, 49.8s)
  [completed] dnc_email_graphsage_emb_s42  (135/840, 49.7s)
  [completed] college_msg_aa_s0  (136/840, 8.6s)
  [completed] college_msg_aa_s1  (137/840, 8.6s)
  [completed] college_msg_aa_s2  (138/840, 8.6s)
  [completed] college_msg_aa_s3  (139/840, 8.4s)
  [completed] college_msg_cn_s0  (140/840, 7.2s)
  [completed] college_msg_aa_s42  (141/840, 8.4s)
  [completed] college_msg_cn_s1  (142/840, 7.1s)
  [completed] college_msg_cn_s2  (143/840, 7.3s)
  [completed] college_msg_cn_s3  (144/840, 7.1s)
  [completed] college_msg_cn_s42  (145/840, 7.2s)
  [completed] dnc_email_seal_s0  (146/840, 49.6s)
  [completed] dnc_email_seal_s2  (147/840, 47.2s)
  [completed] dnc_email_seal_s1  (148/840, 49.0s)
  [completed] dnc_email_seal_s3  (149/840, 48.7s)
  [completed] dnc_email_seal_s42  (150/840, 48.7s)
  [completed] college_msg_gat_emb_s0  (151/840, 94.6s)
  [completed] college_msg_gat_emb_s1  (152/840, 95.7s)
  [completed] college_msg_gat_emb_s2  (153/840, 92.7s)
  [completed] college_msg_gnn_s0  (154/840, 91.9s)
  [completed] college_msg_gat_emb_s3  (155/840, 94.8s)
  [completed] college_msg_gat_emb_s42  (156/840, 93.6s)
  [completed] college_msg_gnn_s2  (157/840, 91.0s)
  [completed] college_msg_gnn_s1  (158/840, 92.3s)
  [completed] college_msg_gnn_s3  (159/840, 91.2s)
  [completed] college_msg_gnn_s42  (160/840, 90.9s)
  [completed] college_msg_gnn_concat_s0  (161/840, 94.6s)
  [completed] college_msg_gnn_concat_s2  (162/840, 93.1s)
  [completed] college_msg_gnn_concat_s3  (163/840, 94.1s)
  [completed] college_msg_gnn_concat_s1  (164/840, 95.8s)
  [completed] college_msg_gnn_concat_s42  (165/840, 94.2s)
  [completed] college_msg_gnn_concat_h8_s0  (166/840, 94.9s)
  [completed] college_msg_gnn_concat_h8_s2  (167/840, 93.4s)
  [completed] college_msg_gnn_concat_h8_s1  (168/840, 95.1s)
  [completed] college_msg_gnn_concat_h8_s3  (169/840, 95.3s)
  [completed] college_msg_gnn_concat_h8_s42  (170/840, 94.1s)
  [completed] college_msg_gnn_h32_s0  (171/840, 93.2s)
  [completed] college_msg_gnn_h32_s2  (172/840, 89.7s)
  [completed] college_msg_gnn_h32_s1  (173/840, 94.1s)
  [completed] college_msg_gnn_h32_s3  (174/840, 91.2s)
  [completed] college_msg_gnn_h32_s42  (175/840, 90.3s)
  [completed] college_msg_gnn_sum_s0  (176/840, 95.9s)
  [completed] college_msg_gnn_sum_s1  (177/840, 94.8s)
  [completed] college_msg_gnn_sum_s2  (178/840, 92.2s)
  [completed] college_msg_gnn_sum_s42  (179/840, 93.1s)
  [completed] college_msg_gnn_sum_s3  (180/840, 93.3s)
  [completed] college_msg_gnn_sum_h8_s0  (181/840, 94.6s)
  [completed] college_msg_gnn_sum_h8_s1  (182/840, 96.1s)
  [completed] college_msg_gnn_sum_h8_s2  (183/840, 91.8s)
  [completed] college_msg_jaccard_s0  (184/840, 7.2s)
  [completed] college_msg_gnn_sum_h8_s3  (185/840, 93.6s)
  [completed] college_msg_gnn_sum_h8_s42  (186/840, 93.3s)
  [completed] college_msg_jaccard_s1  (187/840, 7.2s)
  [completed] college_msg_jaccard_s2  (188/840, 7.3s)
  [completed] college_msg_graphsage_emb_s0  (189/840, 93.1s)
  [completed] college_msg_graphsage_emb_s2  (190/840, 91.7s)
  [completed] college_msg_graphsage_emb_s1  (191/840, 93.9s)
  [completed] college_msg_jaccard_s3  (192/840, 7.4s)
  [completed] college_msg_jaccard_s42  (193/840, 7.4s)
  [completed] college_msg_pa_s0  (194/840, 7.1s)
  [completed] college_msg_graphsage_emb_s3  (195/840, 92.4s)
  [completed] college_msg_graphsage_emb_s42  (196/840, 91.7s)
  [completed] college_msg_pa_s1  (197/840, 7.7s)
  [completed] college_msg_pa_s2  (198/840, 7.6s)
  [completed] college_msg_random_s1  (199/840, 6.5s)
  [completed] college_msg_random_s0  (200/840, 6.8s)
  [completed] college_msg_pa_s3  (201/840, 7.3s)
  [completed] college_msg_pa_s42  (202/840, 7.2s)
  [completed] college_msg_random_s2  (203/840, 7.4s)
  [completed] college_msg_random_s3  (204/840, 6.2s)
  [completed] college_msg_random_s42  (205/840, 6.4s)
  [completed] bitcoin_alpha_aa_s0  (206/840, 12.8s)
  [completed] bitcoin_alpha_aa_s1  (207/840, 12.8s)
  [completed] bitcoin_alpha_aa_s2  (208/840, 12.7s)
  [completed] bitcoin_alpha_aa_s3  (209/840, 12.5s)
  [completed] bitcoin_alpha_cn_s0  (210/840, 10.4s)
  [completed] bitcoin_alpha_aa_s42  (211/840, 12.7s)
  [completed] bitcoin_alpha_cn_s1  (212/840, 10.4s)
  [completed] bitcoin_alpha_cn_s2  (213/840, 10.4s)
  [completed] bitcoin_alpha_cn_s3  (214/840, 10.4s)
  [completed] bitcoin_alpha_cn_s42  (215/840, 10.2s)
  [completed] college_msg_seal_s2  (216/840, 90.8s)
  [completed] college_msg_seal_s0  (217/840, 93.7s)
  [completed] college_msg_seal_s42  (218/840, 92.1s)
  [completed] college_msg_seal_s3  (219/840, 92.6s)
  [completed] college_msg_seal_s1  (220/840, 93.3s)
  [completed] bitcoin_alpha_gat_emb_s0  (221/840, 126.9s)
  [completed] bitcoin_alpha_gat_emb_s1  (222/840, 129.5s)
  [completed] bitcoin_alpha_gat_emb_s2  (223/840, 130.4s)
  [completed] bitcoin_alpha_gnn_s0  (224/840, 121.4s)
  [completed] bitcoin_alpha_gnn_s1  (225/840, 122.7s)
  [completed] bitcoin_alpha_gat_emb_s3  (226/840, 128.7s)
  [completed] bitcoin_alpha_gnn_s2  (227/840, 126.6s)
  [completed] bitcoin_alpha_gat_emb_s42  (228/840, 128.8s)
  [completed] bitcoin_alpha_gnn_s3  (229/840, 124.4s)
  [completed] bitcoin_alpha_gnn_s42  (230/840, 125.3s)
  [completed] bitcoin_alpha_gnn_concat_s0  (231/840, 126.8s)
  [completed] bitcoin_alpha_gnn_concat_s1  (232/840, 128.1s)
  [completed] bitcoin_alpha_gnn_concat_s2  (233/840, 129.7s)
  [completed] bitcoin_alpha_gnn_concat_s3  (234/840, 128.5s)
  [completed] bitcoin_alpha_gnn_concat_s42  (235/840, 129.3s)
  [completed] bitcoin_alpha_gnn_concat_h8_s0  (236/840, 129.1s)
  [completed] bitcoin_alpha_gnn_concat_h8_s1  (237/840, 127.5s)
  [completed] bitcoin_alpha_gnn_concat_h8_s2  (238/840, 131.9s)
  [completed] bitcoin_alpha_gnn_concat_h8_s3  (239/840, 128.2s)
  [completed] bitcoin_alpha_gnn_h32_s0  (240/840, 125.0s)
  [completed] bitcoin_alpha_gnn_concat_h8_s42  (241/840, 130.5s)
  [completed] bitcoin_alpha_gnn_h32_s3  (242/840, 123.8s)
  [completed] bitcoin_alpha_gnn_h32_s2  (243/840, 125.1s)
  [completed] bitcoin_alpha_gnn_h32_s1  (244/840, 129.3s)
  [completed] bitcoin_alpha_gnn_h32_s42  (245/840, 124.5s)
  [completed] bitcoin_alpha_gnn_sum_s0  (246/840, 127.5s)
  [completed] bitcoin_alpha_gnn_sum_s1  (247/840, 128.4s)
  [completed] bitcoin_alpha_gnn_sum_s2  (248/840, 130.6s)
  [completed] bitcoin_alpha_gnn_sum_h8_s0  (249/840, 126.8s)
  [completed] bitcoin_alpha_gnn_sum_s3  (250/840, 129.1s)
  [completed] bitcoin_alpha_gnn_sum_s42  (251/840, 130.3s)
  [completed] bitcoin_alpha_gnn_sum_h8_s1  (252/840, 129.7s)
  [completed] bitcoin_alpha_gnn_sum_h8_s2  (253/840, 127.5s)
  [completed] bitcoin_alpha_jaccard_s0  (254/840, 10.5s)
  [completed] bitcoin_alpha_gnn_sum_h8_s3  (255/840, 129.0s)
  [completed] bitcoin_alpha_jaccard_s1  (256/840, 10.5s)
  [completed] bitcoin_alpha_gnn_sum_h8_s42  (257/840, 130.4s)
  [completed] bitcoin_alpha_jaccard_s2  (258/840, 10.5s)
  [completed] bitcoin_alpha_jaccard_s3  (259/840, 10.6s)
  [completed] bitcoin_alpha_jaccard_s42  (260/840, 10.5s)
  [completed] bitcoin_alpha_pa_s0  (261/840, 10.1s)
  [completed] bitcoin_alpha_pa_s1  (262/840, 10.3s)
  [completed] bitcoin_alpha_pa_s2  (263/840, 10.3s)
  [completed] bitcoin_alpha_pa_s3  (264/840, 10.3s)
  [completed] bitcoin_alpha_pa_s42  (265/840, 10.4s)
  [completed] bitcoin_alpha_random_s0  (266/840, 8.9s)
  [completed] bitcoin_alpha_random_s1  (267/840, 8.9s)
  [completed] bitcoin_alpha_graphsage_emb_s0  (268/840, 127.3s)
  [completed] bitcoin_alpha_graphsage_emb_s2  (269/840, 127.8s)
  [completed] bitcoin_alpha_graphsage_emb_s1  (270/840, 128.2s)
  [completed] bitcoin_alpha_random_s2  (271/840, 8.9s)
  [completed] bitcoin_alpha_random_s3  (272/840, 9.0s)
  [completed] bitcoin_alpha_random_s42  (273/840, 9.0s)
  [completed] bitcoin_alpha_graphsage_emb_s3  (274/840, 130.2s)
  [completed] bitcoin_alpha_graphsage_emb_s42  (275/840, 128.3s)
  [completed] advogato_aa_s0  (276/840, 21.5s)
  [completed] advogato_aa_s1  (277/840, 21.6s)
  [completed] advogato_aa_s2  (278/840, 21.1s)
  [completed] advogato_aa_s3  (279/840, 20.9s)
  [completed] advogato_cn_s0  (280/840, 17.4s)
  [completed] advogato_aa_s42  (281/840, 21.5s)
  [completed] advogato_cn_s2  (282/840, 17.7s)
  [completed] advogato_cn_s1  (283/840, 17.9s)
  [completed] advogato_cn_s3  (284/840, 17.3s)
  [completed] advogato_cn_s42  (285/840, 17.7s)
  [completed] bitcoin_alpha_seal_s0  (286/840, 124.4s)
  [completed] bitcoin_alpha_seal_s1  (287/840, 125.4s)
  [completed] bitcoin_alpha_seal_s3  (288/840, 126.0s)
  [completed] bitcoin_alpha_seal_s2  (289/840, 127.4s)
  [completed] bitcoin_alpha_seal_s42  (290/840, 127.1s)
  [completed] advogato_gat_emb_s0  (291/840, 259.9s)
  [completed] advogato_gat_emb_s1  (292/840, 258.9s)
  [completed] advogato_gat_emb_s2  (293/840, 256.9s)
  [completed] advogato_gnn_s1  (294/840, 247.3s)
  [completed] advogato_gnn_s0  (295/840, 252.5s)
  [completed] advogato_gat_emb_s3  (296/840, 260.7s)
  [completed] advogato_gnn_s2  (297/840, 255.3s)
  [completed] advogato_gat_emb_s42  (298/840, 261.4s)
  [completed] advogato_gnn_s3  (299/840, 243.6s)
  [completed] advogato_gnn_s42  (300/840, 244.8s)
  [completed] advogato_gnn_concat_s0  (301/840, 247.7s)
  [completed] advogato_gnn_concat_s1  (302/840, 243.7s)
  [completed] advogato_gnn_concat_s2  (303/840, 247.7s)
  [completed] advogato_gnn_concat_s3  (304/840, 246.2s)
  [completed] advogato_gnn_concat_s42  (305/840, 246.8s)
  [completed] advogato_gnn_concat_h8_s0  (306/840, 248.2s)
  [completed] advogato_gnn_concat_h8_s1  (307/840, 249.8s)
  [completed] advogato_gnn_concat_h8_s2  (308/840, 259.7s)
  [completed] advogato_gnn_concat_h8_s3  (309/840, 253.4s)
  [completed] advogato_gnn_concat_h8_s42  (310/840, 279.9s)
  [completed] advogato_gnn_h32_s2  (311/840, 271.8s)
  [completed] advogato_gnn_h32_s3  (312/840, 268.4s)
  [completed] advogato_gnn_h32_s1  (313/840, 273.6s)
  [completed] advogato_gnn_h32_s0  (314/840, 277.3s)
  [completed] advogato_gnn_h32_s42  (315/840, 265.6s)
  [completed] advogato_gnn_sum_s0  (316/840, 274.3s)
  [completed] advogato_gnn_sum_s1  (317/840, 268.9s)
  [completed] advogato_gnn_sum_s42  (318/840, 246.0s)
  [completed] advogato_gnn_sum_s2  (319/840, 251.2s)
  [completed] advogato_gnn_sum_h8_s1  (320/840, 246.2s)
  [completed] advogato_gnn_sum_s3  (321/840, 249.3s)
  [completed] advogato_gnn_sum_h8_s0  (322/840, 250.1s)
  [completed] advogato_gnn_sum_h8_s2  (323/840, 231.9s)
  [completed] advogato_jaccard_s0  (324/840, 18.4s)
  [completed] advogato_gnn_sum_h8_s3  (325/840, 232.2s)
  [completed] advogato_gnn_sum_h8_s42  (326/840, 239.8s)
  [completed] advogato_jaccard_s1  (327/840, 19.3s)
  [completed] advogato_jaccard_s2  (328/840, 19.4s)
  [completed] advogato_jaccard_s3  (329/840, 18.7s)
  [completed] advogato_jaccard_s42  (330/840, 19.4s)
  [completed] advogato_pa_s0  (331/840, 17.1s)
  [completed] advogato_graphsage_emb_s1  (332/840, 229.8s)
  [completed] advogato_graphsage_emb_s3  (333/840, 230.5s)
  [completed] advogato_graphsage_emb_s2  (334/840, 231.6s)
  [completed] advogato_pa_s1  (335/840, 17.9s)
  [completed] advogato_graphsage_emb_s0  (336/840, 234.3s)
  [completed] advogato_pa_s2  (337/840, 17.7s)
  [completed] advogato_pa_s3  (338/840, 17.3s)
  [completed] advogato_graphsage_emb_s42  (339/840, 236.7s)
  [completed] advogato_pa_s42  (340/840, 18.4s)
  [completed] advogato_random_s0  (341/840, 15.9s)
  [completed] advogato_random_s1  (342/840, 16.5s)
  [completed] advogato_random_s3  (343/840, 15.6s)
  [completed] advogato_random_s2  (344/840, 16.1s)
  [completed] advogato_random_s42  (345/840, 17.0s)
  [completed] bitcoin_otc_aa_s0  (346/840, 23.8s)
  [completed] bitcoin_otc_aa_s1  (347/840, 23.6s)
  [completed] bitcoin_otc_aa_s2  (348/840, 23.7s)
  [completed] bitcoin_otc_aa_s42  (349/840, 23.7s)
  [completed] bitcoin_otc_aa_s3  (350/840, 24.1s)
  [completed] bitcoin_otc_cn_s0  (351/840, 18.7s)
  [completed] bitcoin_otc_cn_s1  (352/840, 18.6s)
  [completed] bitcoin_otc_cn_s2  (353/840, 18.7s)
  [completed] bitcoin_otc_cn_s3  (354/840, 19.2s)
  [completed] bitcoin_otc_cn_s42  (355/840, 18.7s)
  [completed] advogato_seal_s1  (356/840, 227.8s)
  [completed] advogato_seal_s2  (357/840, 227.6s)
  [completed] advogato_seal_s0  (358/840, 236.5s)
  [completed] advogato_seal_s3  (359/840, 228.8s)
  [completed] advogato_seal_s42  (360/840, 233.7s)
  [completed] bitcoin_otc_gat_emb_s0  (361/840, 203.8s)
  [completed] bitcoin_otc_gat_emb_s1  (362/840, 207.1s)
  [completed] bitcoin_otc_gat_emb_s2  (363/840, 204.4s)
  [completed] bitcoin_otc_gnn_s0  (364/840, 195.8s)
  [completed] bitcoin_otc_gat_emb_s3  (365/840, 206.7s)
  [completed] bitcoin_otc_gnn_s1  (366/840, 199.6s)
  [completed] bitcoin_otc_gat_emb_s42  (367/840, 204.0s)
  [completed] bitcoin_otc_gnn_s2  (368/840, 197.6s)
  [completed] bitcoin_otc_gnn_s3  (369/840, 199.0s)
  [completed] bitcoin_otc_gnn_s42  (370/840, 196.8s)
  [completed] bitcoin_otc_gnn_concat_s0  (371/840, 204.1s)
  [completed] bitcoin_otc_gnn_concat_s1  (372/840, 207.5s)
  [completed] bitcoin_otc_gnn_concat_s2  (373/840, 206.0s)
  [completed] bitcoin_otc_gnn_concat_s3  (374/840, 205.4s)
  [completed] bitcoin_otc_gnn_concat_h8_s0  (375/840, 205.6s)
  [completed] bitcoin_otc_gnn_concat_s42  (376/840, 207.3s)
  [completed] bitcoin_otc_gnn_concat_h8_s1  (377/840, 206.3s)
  [completed] bitcoin_otc_gnn_concat_h8_s2  (378/840, 206.9s)
  [completed] bitcoin_otc_gnn_concat_h8_s3  (379/840, 205.3s)
  [completed] bitcoin_otc_gnn_h32_s0  (380/840, 200.4s)
  [completed] bitcoin_otc_gnn_h32_s2  (381/840, 196.2s)
  [completed] bitcoin_otc_gnn_h32_s3  (382/840, 197.7s)
  [completed] bitcoin_otc_gnn_h32_s1  (383/840, 203.6s)
  [completed] bitcoin_otc_gnn_concat_h8_s42  (384/840, 207.1s)
  [completed] bitcoin_otc_gnn_h32_s42  (385/840, 197.6s)
  [completed] bitcoin_otc_gnn_sum_s0  (386/840, 205.3s)
  [completed] bitcoin_otc_gnn_sum_s1  (387/840, 207.3s)
  [completed] bitcoin_otc_gnn_sum_s2  (388/840, 206.8s)
  [completed] bitcoin_otc_gnn_sum_s3  (389/840, 207.0s)
  [completed] bitcoin_otc_gnn_sum_s42  (390/840, 206.3s)
  [completed] bitcoin_otc_gnn_sum_h8_s0  (391/840, 206.7s)
  [completed] bitcoin_otc_gnn_sum_h8_s1  (392/840, 208.5s)
  [completed] bitcoin_otc_gnn_sum_h8_s2  (393/840, 202.9s)
  [completed] bitcoin_otc_gnn_sum_h8_s3  (394/840, 207.7s)
  [completed] bitcoin_otc_jaccard_s0  (395/840, 18.6s)
  [completed] bitcoin_otc_jaccard_s1  (396/840, 18.3s)
  [completed] bitcoin_otc_jaccard_s2  (397/840, 18.4s)
  [completed] bitcoin_otc_gnn_sum_h8_s42  (398/840, 208.5s)
  [completed] bitcoin_otc_jaccard_s3  (399/840, 19.0s)
  [completed] bitcoin_otc_jaccard_s42  (400/840, 18.8s)
  [completed] bitcoin_otc_pa_s0  (401/840, 18.0s)
  [completed] bitcoin_otc_pa_s1  (402/840, 17.7s)
  [completed] bitcoin_otc_pa_s2  (403/840, 17.8s)
  [completed] bitcoin_otc_pa_s3  (404/840, 18.1s)
  [completed] bitcoin_otc_pa_s42  (405/840, 18.2s)
  [completed] bitcoin_otc_random_s0  (406/840, 16.6s)
  [completed] bitcoin_otc_random_s1  (407/840, 16.2s)
  [completed] bitcoin_otc_random_s2  (408/840, 16.5s)
  [completed] bitcoin_otc_random_s3  (409/840, 16.8s)
  [completed] bitcoin_otc_random_s42  (410/840, 16.6s)
  [completed] bitcoin_otc_graphsage_emb_s0  (411/840, 202.1s)
  [completed] bitcoin_otc_graphsage_emb_s2  (412/840, 200.8s)
  [completed] bitcoin_otc_graphsage_emb_s1  (413/840, 204.3s)
  [completed] bitcoin_otc_graphsage_emb_s42  (414/840, 200.7s)
  [completed] bitcoin_otc_graphsage_emb_s3  (415/840, 203.2s)
  [completed] wiki_vote_aa_s0  (416/840, 50.5s)
  [completed] wiki_vote_aa_s1  (417/840, 50.6s)
  [completed] wiki_vote_aa_s2  (418/840, 51.7s)
  [completed] wiki_vote_cn_s0  (419/840, 42.9s)
  [completed] wiki_vote_aa_s3  (420/840, 52.3s)
  [completed] wiki_vote_aa_s42  (421/840, 51.6s)
  [completed] bitcoin_otc_seal_s0  (422/840, 201.0s)
  [completed] bitcoin_otc_seal_s2  (423/840, 198.3s)
  [completed] wiki_vote_cn_s1  (424/840, 42.9s)
  [completed] bitcoin_otc_seal_s1  (425/840, 201.9s)
  [completed] wiki_vote_cn_s3  (426/840, 43.8s)
  [completed] wiki_vote_cn_s2  (427/840, 45.3s)
  [completed] wiki_vote_cn_s42  (428/840, 41.2s)
  [completed] bitcoin_otc_seal_s3  (429/840, 197.6s)
  [completed] bitcoin_otc_seal_s42  (430/840, 197.5s)
